Champion,player,position,games,Win_perc,Champion_Level,KDA,KPAR,DPM,CSPM,CS_at_10,Vision_Score_PM,Enemy_JG_CS,Lane_dif_10,games_total,unique_players,avg_game,wr_round,pick_prop,pick_prop_round,champ_role
Nocturne,Kenvi,Jung,1,1,16,1.67,0.6667,336.15,6.6,5,1.51,40,-504,24,11,2.181818182,1,0.041666667,0.0417,Nocturne - Jung
Nocturne,Zile,Jung,4,0.75,14.5,2.94,0.6675,346.56,5.81,4.25,1.39,11.75,739,24,11,2.181818182,0.75,0.166666667,0.1667,Nocturne - Jung
Nocturne,Infectrix,Jung,6,0.6667,13.17,1.76,0.4675,367.7,4.74,2.17,1.09,15,436.5,24,11,2.181818182,0.6667,0.25,0.25,Nocturne - Jung
Nocturne,Avi,Jung,3,0.3333,15,2.16,0.6468,427.37,5.67,4.67,0.94,15,112.67,24,11,2.181818182,0.3333,0.125,0.125,Nocturne - Jung
Nocturne,Rosethorn,Jung,1,0,12,0.86,0.4286,198.83,5.37,14,1.08,8,375,24,11,2.181818182,0,0.041666667,0.0417,Nocturne - Jung
Nocturne,MikeYeung,Jung,1,0,12,0.86,0.5455,222.66,5.48,4,1.12,5,471,24,11,2.181818182,0,0.041666667,0.0417,Nocturne - Jung
Nocturne,Matty,Jung,1,0,13,2.25,0.75,469.09,5.37,8,0.76,3,-1524,24,11,2.181818182,0,0.041666667,0.0417,Nocturne - Jung
Nocturne,Kitzuo,Jung,1,0,14,1.33,0.7273,307.31,5.85,3,1.49,20,-68,24,11,2.181818182,0,0.041666667,0.0417,Nocturne - Jung
Nunu & Willump,Hunter,Jung,10,0.7,13.5,6.03,0.6886,336.56,5.29,3.8,1.01,7,-92.9,12,2,6,0.7,0.833333333,0.8333,Nunu & Willump - Jung
Nunu & Willump,Shorterace,Jung,2,0,14,1.83,0.6845,233.72,5.18,3.5,0.99,5.5,-376.5,12,2,6,0,0.166666667,0.1667,Nunu & Willump - Jung
Olaf,Kenvi,Jung,2,1,14,4.14,0.5824,526.81,6.54,7.5,0.84,20.5,1419,68,19,3.578947368,1,0.029411765,0.0294,Olaf - Jung
Olaf,Infectrix,Jung,4,1,14,4.3,0.5017,356.14,5.53,2.25,1.19,18.25,726.75,68,19,3.578947368,1,0.058823529,0.0588,Olaf - Jung
Olaf,FrostForest,Jung,1,1,16,4.5,0.5294,648.12,5.78,7,0.99,20,1161,68,19,3.578947368,1,0.014705882,0.0147,Olaf - Jung
Olaf,eXyu,Jung,1,1,14,4,0.5714,492.01,6.15,5,1.37,12,566,68,19,3.578947368,1,0.014705882,0.0147,Olaf - Jung
Olaf,OddOrange,Jung,7,0.7143,14.29,3.3,0.6133,449.04,5.44,6.43,1.42,14,434.57,68,19,3.578947368,0.7143,0.102941176,0.1029,Olaf - Jung
Olaf,Matty,Jung,3,0.6667,13.67,4.1,0.6685,636.94,6.23,4,0.95,11,785,68,19,3.578947368,0.6667,0.044117647,0.0441,Olaf - Jung
Olaf,Iconic,Jung,3,0.6667,14,6.14,0.7225,473.58,6.5,5.33,0.85,8.33,478.33,68,19,3.578947368,0.6667,0.044117647,0.0441,Olaf - Jung
Olaf,Hyami,Jung,7,0.5714,13.29,3.55,0.593,308.06,5.73,3.14,1.11,17.57,1035.57,68,19,3.578947368,0.5714,0.102941176,0.1029,Olaf - Jung
Olaf,Siddywiddy,Jung,9,0.5556,13,2.68,0.6529,366.3,5.86,5.56,1.09,6.33,67.22,68,19,3.578947368,0.5556,0.132352941,0.1324,Olaf - Jung
Olaf,Rosethorn,Jung,6,0.3333,12.83,1.59,0.5921,381.4,5.02,1.83,1.15,9.67,361.67,68,19,3.578947368,0.3333,0.088235294,0.0882,Olaf - Jung
Olaf,MikeYeung,Jung,3,0.3333,13.67,2.6,0.6245,326.91,5.7,1.33,1.25,5,247.33,68,19,3.578947368,0.3333,0.044117647,0.0441,Olaf - Jung
Olaf,Avi,Jung,10,0.3,13.5,2,0.587,381.1,5.92,5.9,1.1,13.9,513.3,68,19,3.578947368,0.3,0.147058824,0.1471,Olaf - Jung
Olaf,Zile,Jung,1,0,12,0.67,0.5,352.56,5.44,6,0.63,0,200,68,19,3.578947368,0,0.014705882,0.0147,Olaf - Jung
Olaf,Shorterace,Jung,2,0,14,0.89,0.4,288.7,5.12,3,1,9,-1009.5,68,19,3.578947368,0,0.029411765,0.0294,Olaf - Jung
Olaf,Me Llamo Big D,Jung,2,0,13,1.43,0.4417,307.91,5.97,2.5,1.11,2.5,1847,68,19,3.578947368,0,0.029411765,0.0294,Olaf - Jung
Olaf,Jozyy,Jung,2,0,14.5,2.43,0.719,396.14,5.54,2,1.42,7.5,1443,68,19,3.578947368,0,0.029411765,0.0294,Olaf - Jung
Olaf,Dragonminkim,Jung,1,0,13,0.8,0.7273,438.27,5.58,13,0.85,21,-465,68,19,3.578947368,0,0.014705882,0.0147,Olaf - Jung
Olaf,BootySlapper,Jung,2,0,11.5,0.8,0.2609,379.62,5.69,3.5,0.62,17.5,1314.5,68,19,3.578947368,0,0.029411765,0.0294,Olaf - Jung
Olaf,Batmun,Jung,2,0,13,1.46,0.4972,370.51,4.57,2,0.99,0,-696.5,68,19,3.578947368,0,0.029411765,0.0294,Olaf - Jung
Ornn,Zile,Jung,1,0,13,0.86,0.5,327.27,5.06,5,0.9,3,997,1,1,1,0,1,1,Ornn - Jung
Qiyana,Avi,Jung,1,0,13,2.5,0.9091,381.22,5.2,5,1.41,17,-653,1,1,1,0,1,1,Qiyana - Jung
Rammus,Hunter,Jung,1,1,17,12,0.6154,572.09,4.86,2,0.86,12,-970,1,1,1,1,1,1,Rammus - Jung
RekSai,OddOrange,Jung,3,1,13.67,4.14,0.4921,224.66,5.78,2.67,2.03,18,243,25,9,2.777777778,1,0.12,0.12,RekSai - Jung
RekSai,Iconic,Jung,3,1,15,24,0.641,385.75,6.26,4.33,1.37,19.33,1508.33,25,9,2.777777778,1,0.12,0.12,RekSai - Jung
RekSai,BootySlapper,Jung,1,1,10,9,0.4737,296.57,5.02,2,1.48,8,820,25,9,2.777777778,1,0.04,0.04,RekSai - Jung
RekSai,Jason Jg,Jung,4,0.75,14,2.33,0.4955,317.87,4.98,3.75,1.25,7.25,-43.5,25,9,2.777777778,0.75,0.16,0.16,RekSai - Jung
RekSai,Avi,Jung,3,0.6667,12,2.37,0.6737,423.91,4.41,4.67,1.18,2,-533.33,25,9,2.777777778,0.6667,0.12,0.12,RekSai - Jung
RekSai,MikeYeung,Jung,2,0.5,13,4,0.6458,354.42,4.8,0.5,1.25,10,-256.5,25,9,2.777777778,0.5,0.08,0.08,RekSai - Jung
RekSai,Hyami,Jung,4,0.5,15.75,5.2,0.7232,396.45,5.61,3,1.23,9.75,619.5,25,9,2.777777778,0.5,0.16,0.16,RekSai - Jung
RekSai,Siddywiddy,Jung,4,0.25,13.5,1.56,0.5926,334.52,3.28,3.25,1.6,10.25,-646.75,25,9,2.777777778,0.25,0.16,0.16,RekSai - Jung
RekSai,Axsthetic,Jung,1,0,15,1.8,0.4737,205.67,3.94,2,1.36,8,-85,25,9,2.777777778,0,0.04,0.04,RekSai - Jung
Rengar,Hunter,Jung,1,1,16,7,0.4375,741.92,5.65,6,1.01,13,-2458,1,1,1,1,1,1,Rengar - Jung
Sejuani,OddOrange,Jung,1,1,14,14,0.6667,377.8,5.73,1,0.98,3,-788,40,15,2.666666667,1,0.025,0.025,Sejuani - Jung
Sejuani,Iconic,Jung,4,1,15.25,9.8,0.5767,306.31,6.19,5.25,1.38,15.5,-187.5,40,15,2.666666667,1,0.1,0.1,Sejuani - Jung
Sejuani,Dragonminkim,Jung,1,1,14,4.67,0.56,313.28,4.24,3,1.36,12,1052,40,15,2.666666667,1,0.025,0.025,Sejuani - Jung
Sejuani,Avi,Jung,1,1,13,4.33,0.5909,317.86,5.18,5,1.07,15,714,40,15,2.666666667,1,0.025,0.025,Sejuani - Jung
Sejuani,Siddywiddy,Jung,3,0.6667,14.33,4.67,0.648,407.63,4.96,5,1.26,9.33,292.33,40,15,2.666666667,0.6667,0.075,0.075,Sejuani - Jung
Sejuani,Hunter,Jung,3,0.6667,15,3.67,0.6388,309.75,5.31,8.67,1.19,5.33,280.67,40,15,2.666666667,0.6667,0.075,0.075,Sejuani - Jung
Sejuani,Shorterace,Jung,11,0.6364,14.09,3.7,0.6819,257.99,4.72,2,1.26,8.64,-378.09,40,15,2.666666667,0.6364,0.275,0.275,Sejuani - Jung
Sejuani,Zile,Jung,6,0.5,14.67,2.68,0.6494,326.91,6.08,17.83,1.04,13.83,392,40,15,2.666666667,0.5,0.15,0.15,Sejuani - Jung
Sejuani,Infectrix,Jung,4,0.5,12,2,0.4984,240.17,4.44,1.25,1.26,15.25,-433.25,40,15,2.666666667,0.5,0.1,0.1,Sejuani - Jung
Sejuani,Rosethorn,Jung,1,0,12,1.4,0.5385,258.89,3.8,5,0.97,14,-567,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung
Sejuani,Panda,Jung,1,0,14,0.43,0.1875,223.01,4.5,2,1.64,18,-805,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung
Sejuani,Me Llamo Big D,Jung,1,0,13,2,0.8,270.35,5.97,2,1.06,0,823,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung
Sejuani,Jozyy,Jung,1,0,12,0.71,0.4167,200.28,3.84,0,1.05,4,170,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung
Sejuani,IvanJYang,Jung,1,0,12,1.25,1,267.2,5.34,5,0.85,3,-512,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung
Sejuani,FrostForest,Jung,1,0,11,0.5,0.3846,235.97,4.54,3,1.24,25,-2006,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung
Sett,MikeYeung,Jung,1,1,15,4,0.4444,213.67,4.79,0,1.17,0,-541,12,7,1.714285714,1,0.083333333,0.0833,Sett - Jung
Sett,FrostForest,Jung,1,1,14,4.67,0.5,362.89,5.67,7,0.86,22,293,12,7,1.714285714,1,0.083333333,0.0833,Sett - Jung
Sett,Panda,Jung,2,0.5,16.5,2,0.6016,360.12,5.05,2.5,1.29,12.5,111.5,12,7,1.714285714,0.5,0.166666667,0.1667,Sett - Jung
Sett,Zile,Jung,4,0.25,12.75,1.83,0.7147,352.91,4.79,3.25,1.13,3.75,61.5,12,7,1.714285714,0.25,0.333333333,0.3333,Sett - Jung
Sett,Kenvi,Jung,1,0,14,2.6,0.619,341.56,5.32,3,1.91,17,-2184,12,7,1.714285714,0,0.083333333,0.0833,Sett - Jung
Sett,Hunter,Jung,1,0,13,1.2,0.8571,351.78,6.25,2,1.26,10,-348,12,7,1.714285714,0,0.083333333,0.0833,Sett - Jung
Sett,Avi,Jung,2,0,15.5,1.33,0.547,239.65,4.82,3,1.44,0.5,353,12,7,1.714285714,0,0.166666667,0.1667,Sett - Jung
Shyvana,Panda,Jung,1,0,13,0.71,0.625,298.13,6.29,3,1.27,15,-1533,1,1,1,0,1,1,Shyvana - Jung
Skarner,Shorterace,Jung,3,0.6667,13.67,3.45,0.6355,228.55,4.69,2.33,1.69,2,734.33,14,6,2.333333333,0.6667,0.214285714,0.2143,Skarner - Jung
Skarner,Hunter,Jung,5,0.6,15.2,5.16,0.5616,299.94,5.34,5.8,1.64,14.2,-205,14,6,2.333333333,0.6,0.357142857,0.3571,Skarner - Jung
Skarner,Zile,Jung,2,0,15,3.29,0.6204,178.87,4.4,3,1.59,5,-51,14,6,2.333333333,0,0.142857143,0.1429,Skarner - Jung
Skarner,Rosethorn,Jung,1,0,14,1.63,0.65,274.33,4.36,0,0.94,0,-2833,14,6,2.333333333,0,0.071428571,0.0714,Skarner - Jung
Skarner,BootySlapper,Jung,2,0,12,1.58,0.6705,187.94,4.31,2,1.24,2,-1205,14,6,2.333333333,0,0.142857143,0.1429,Skarner - Jung
Skarner,Avi,Jung,1,0,15,0.75,0.5,82.19,3.73,2,1.36,8,-2943,14,6,2.333333333,0,0.071428571,0.0714,Skarner - Jung
Sylas,Siddywiddy,Jung,1,1,14,1.11,0.5882,312.8,5.37,6,1.15,15,-219,10,7,1.428571429,1,0.1,0.1,Sylas - Jung
Sylas,Seoksang,Jung,1,1,17,6.67,0.5,503.95,5.64,1,1.5,31,2739,10,7,1.428571429,1,0.1,0.1,Sylas - Jung
Sylas,MikeYeung,Jung,1,1,16,6.5,0.7429,638.73,5.19,8,1.09,32,1074,10,7,1.428571429,1,0.1,0.1,Sylas - Jung
Sylas,Jozyy,Jung,3,1,14,3.45,0.5951,326.95,5.26,1.67,1.05,6.67,210,10,7,1.428571429,1,0.3,0.3,Sylas - Jung
Sylas,Iconic,Jung,2,1,14.5,5.43,0.6148,543.24,5.1,0,1.45,3,-442.5,10,7,1.428571429,1,0.2,0.2,Sylas - Jung
Sylas,Kitzuo,Jung,1,0,14,1.67,0.4545,389.93,5.32,4,0.85,11,-700,10,7,1.428571429,0,0.1,0.1,Sylas - Jung
Sylas,Hyami,Jung,1,0,13,2.33,0.7,425.09,5.03,1,1.04,5,430,10,7,1.428571429,0,0.1,0.1,Sylas - Jung
Taliyah,Seoksang,Jung,1,1,18,7,0.6364,614.69,7.16,8,2.08,19,-225,3,3,1,1,0.333333333,0.3333,Taliyah - Jung
Taliyah,Avi,Jung,1,1,15,9.5,0.6129,649.54,6.17,9,1.06,40,3307,3,3,1,1,0.333333333,0.3333,Taliyah - Jung
Taliyah,Me Llamo Big D,Jung,1,0,13,1.6,0.4706,581.71,4.13,7,0.96,4,-1755,3,3,1,0,0.333333333,0.3333,Taliyah - Jung
Trundle,Matty,Jung,2,1,13.5,28,0.6928,240.51,4.79,2,1.66,8.5,-716,123,22,5.590909091,1,0.016260163,0.0163,Trundle - Jung
Trundle,Hunter,Jung,8,1,15.13,12.07,0.6918,327.96,5.14,2.38,1.86,5.75,88.37,123,22,5.590909091,1,0.06504065,0.065,Trundle - Jung
Trundle,MikeYeung,Jung,4,0.75,12,6.63,0.6949,272.37,4.59,3.5,1.21,7.5,-380,123,22,5.590909091,0.75,0.032520325,0.0325,Trundle - Jung
Trundle,Kenvi,Jung,7,0.7143,15.43,4.83,0.7753,290.23,5.33,4.29,1.83,19,1150.57,123,22,5.590909091,0.7143,0.056910569,0.0569,Trundle - Jung
Trundle,Kitzuo,Jung,3,0.6667,13,3.82,0.685,215.86,5.18,2.33,1.13,5.33,1092.67,123,22,5.590909091,0.6667,0.024390244,0.0244,Trundle - Jung
Trundle,Infectrix,Jung,12,0.6667,13.83,2.75,0.6201,231.77,4.14,3.58,1.32,7,-781.58,123,22,5.590909091,0.6667,0.097560976,0.0976,Trundle - Jung
Trundle,Hyami,Jung,15,0.6,13.8,4.97,0.6972,222.62,4.76,4.6,1.36,9.33,-325.4,123,22,5.590909091,0.6,0.12195122,0.122,Trundle - Jung
Trundle,Avi,Jung,10,0.6,12.4,5.24,0.6144,279.45,4.57,4.6,1.28,8.5,-350.5,123,22,5.590909091,0.6,0.081300813,0.0813,Trundle - Jung
Trundle,Seoksang,Jung,7,0.5714,14.57,3.85,0.621,262.69,4.93,3.71,1.46,10.29,-31.43,123,22,5.590909091,0.5714,0.056910569,0.0569,Trundle - Jung
Trundle,OddOrange,Jung,7,0.5714,13.14,4.5,0.6467,262.51,4.56,3.57,1.44,13.43,-405.71,123,22,5.590909091,0.5714,0.056910569,0.0569,Trundle - Jung
Trundle,Iconic,Jung,16,0.5625,14.81,4.78,0.6986,249.05,4.73,3.69,1.23,6.63,-23.13,123,22,5.590909091,0.5625,0.130081301,0.1301,Trundle - Jung
Trundle,Zile,Jung,4,0.5,12.5,3.17,0.7893,334.22,4.41,1.25,0.95,3.75,-2060.75,123,22,5.590909091,0.5,0.032520325,0.0325,Trundle - Jung
Trundle,Shorterace,Jung,2,0.5,13,1.86,0.5313,194.06,4.02,3,1.46,8,-1367.5,123,22,5.590909091,0.5,0.016260163,0.0163,Trundle - Jung
Trundle,Panda,Jung,4,0.5,14,3.38,0.6686,203.38,5.05,5.25,1.55,14,277.75,123,22,5.590909091,0.5,0.032520325,0.0325,Trundle - Jung
Trundle,Jason Jg,Jung,6,0.5,12.17,2.7,0.5364,225.26,4.55,5.67,1.2,4.5,-299.5,123,22,5.590909091,0.5,0.048780488,0.0488,Trundle - Jung
Trundle,Dragonminkim,Jung,2,0.5,16.5,3.27,0.6567,254.72,4.07,2,1.41,14,-624,123,22,5.590909091,0.5,0.016260163,0.0163,Trundle - Jung
Trundle,BootySlapper,Jung,2,0.5,13.5,3.25,0.699,331.49,4.87,5,1,7.5,1845.5,123,22,5.590909091,0.5,0.016260163,0.0163,Trundle - Jung
Trundle,Jozyy,Jung,5,0.4,13.4,3.79,0.7406,219.75,4.92,2.6,1.25,8.4,492.6,123,22,5.590909091,0.4,0.040650407,0.0407,Trundle - Jung
Trundle,Siddywiddy,Jung,1,0,9,0.86,0.5,348.38,4.13,4,1.22,12,-1103,123,22,5.590909091,0,0.008130081,0.0081,Trundle - Jung
Trundle,Rosethorn,Jung,3,0,12.33,3.88,0.7565,253.41,4.93,9,1.53,15,917.33,123,22,5.590909091,0,0.024390244,0.0244,Trundle - Jung
Trundle,Me Llamo Big D,Jung,1,0,12,0.5,0.5,102.54,5.12,8,1.37,0,-941,123,22,5.590909091,0,0.008130081,0.0081,Trundle - Jung
Trundle,Axsthetic,Jung,2,0,13,2.38,0.6148,225.24,3.8,5.5,1.1,4.5,-2257,123,22,5.590909091,0,0.016260163,0.0163,Trundle - Jung
Vi,Kitzuo,Jung,1,1,12,4,0.4211,347.04,7.03,3,1.33,5,1646,1,1,1,1,1,1,Vi - Jung
Volibear,Zile,Jung,2,1,15.5,16,0.6782,430.82,6.04,6,1.2,17,1693,31,13,2.384615385,1,0.064516129,0.0645,Volibear - Jung
Volibear,Rosethorn,Jung,1,1,14,5,0.7895,384.15,4.94,2,1.17,6,44,31,13,2.384615385,1,0.032258065,0.0323,Volibear - Jung
Volibear,OddOrange,Jung,2,1,13,2.5,0.6731,197.33,4.75,1,1.51,10.5,-198,31,13,2.384615385,1,0.064516129,0.0645,Volibear - Jung
Volibear,Iconic,Jung,2,1,15.5,4.75,0.5614,227.45,5.24,2.5,1.27,9.5,-595.5,31,13,2.384615385,1,0.064516129,0.0645,Volibear - Jung
Volibear,MikeYeung,Jung,4,0.5,13.75,3.6,0.5397,403.57,5.34,5.5,0.95,8,1108.75,31,13,2.384615385,0.5,0.129032258,0.129,Volibear - Jung
Volibear,Avi,Jung,5,0.4,14.4,4.29,0.6939,427.56,5.62,2.6,1.27,15,1147.4,31,13,2.384615385,0.4,0.161290323,0.1613,Volibear - Jung
Volibear,Matty,Jung,3,0.3333,16,5.45,0.6813,549.82,5.46,4.33,0.99,9.33,1012.67,31,13,2.384615385,0.3333,0.096774194,0.0968,Volibear - Jung
Volibear,Hunter,Jung,3,0.3333,13.33,3.45,0.6564,352.05,5.06,4.67,1.26,10.67,-637.33,31,13,2.384615385,0.3333,0.096774194,0.0968,Volibear - Jung
Volibear,FrostForest,Jung,3,0.3333,14.33,2.5,0.6654,298.02,4.81,3.67,1.24,14.67,-113.33,31,13,2.384615385,0.3333,0.096774194,0.0968,Volibear - Jung
Volibear,Panda,Jung,1,0,14,1.75,0.7778,193.12,5.92,2,1.32,4,-245,31,13,2.384615385,0,0.032258065,0.0323,Volibear - Jung
Volibear,Kitzuo,Jung,1,0,12,0.63,0.3125,361.72,4.33,3,0.91,4,-1182,31,13,2.384615385,0,0.032258065,0.0323,Volibear - Jung
Volibear,Infectrix,Jung,3,0,12.33,0.79,0.3502,162.69,4.18,3,1.08,5.67,-1284,31,13,2.384615385,0,0.096774194,0.0968,Volibear - Jung
Volibear,Hyami,Jung,1,0,13,1.4,0.7778,258.26,4.46,5,0.75,0,848,31,13,2.384615385,0,0.032258065,0.0323,Volibear - Jung
Wukong,MikeYeung,Jung,2,1,14.5,6.75,0.7244,279.3,4.92,1.5,1.23,10,-97.5,7,4,1.75,1,0.285714286,0.2857,Wukong - Jung
Wukong,Siddywiddy,Jung,2,0.5,12,2.57,0.7105,363.02,5.22,34.5,0.93,0,-648,7,4,1.75,0.5,0.285714286,0.2857,Wukong - Jung
Wukong,Rosethorn,Jung,2,0,15,1.79,0.7292,284.21,3.95,1.5,0.87,5,-1483.5,7,4,1.75,0,0.285714286,0.2857,Wukong - Jung
Wukong,Infectrix,Jung,1,0,13,1,0.6667,229.12,4.29,5,0.77,4,-1930,7,4,1.75,0,0.142857143,0.1429,Wukong - Jung
Xin Zhao,Zile,Jung,2,0.5,10.5,1.54,0.7758,426.12,4.4,2,0.94,4,150,4,2,2,0.5,0.5,0.5,Xin Zhao - Jung
Xin Zhao,Hyami,Jung,2,0.5,13,2.89,0.7222,432.5,5.18,1.5,1.37,11,-418,4,2,2,0.5,0.5,0.5,Xin Zhao - Jung
Zac,Seoksang,Jung,1,1,15,4.5,0.36,196.73,5.96,3,1.79,16,-873,8,4,2,1,0.125,0.125,Zac - Jung
Zac,Zile,Jung,3,0.6667,15.33,4.82,0.7142,427.52,5.32,5,1.31,6.67,-16,8,4,2,0.6667,0.375,0.375,Zac - Jung
Zac,Jason Jg,Jung,3,0.6667,14,5,0.7821,398.76,4.42,1.67,1.15,6.33,-324.67,8,4,2,0.6667,0.375,0.375,Zac - Jung
Zac,Siddywiddy,Jung,1,0,11,1.88,0.7143,358.08,2.9,0,1.3,0,-2034,8,4,2,0,0.125,0.125,Zac - Jung
