Champion,player,position,games,Win_perc,Champion_Level,KDA,KPAR,DPM,CSPM,CS_at_10,Vision_Score_PM,Enemy_JG_CS,Lane_dif_10,games_total,unique_players,avg_game,wr_round,pick_prop,pick_prop_round,champ_role
KaiSa,Seangravesgod,ADC,1,1,18,4.67,0.875,1235.41,8.39,76,1.28,6,-395,24,11,2.181818182,1,0.041666667,0.0417,KaiSa - ADC
KaiSa,Meech,ADC,1,1,16,14,0.5,652.27,10.38,81,0.87,11,336,24,11,2.181818182,1,0.041666667,0.0417,KaiSa - ADC
KaiSa,Acilion,ADC,2,1,16.5,14.5,0.5952,533.9,8.11,79.5,0.98,11,-394.5,24,11,2.181818182,1,0.083333333,0.0833,KaiSa - ADC
KaiSa,Shoryu,ADC,4,0.75,14.25,5.58,0.766,663.74,7.64,79.75,0.89,1.25,-201.75,24,11,2.181818182,0.75,0.166666667,0.1667,KaiSa - ADC
KaiSa,Spawn,ADC,3,0.6667,16,4.56,0.7373,730.84,8.6,82.67,1.18,5.33,-21,24,11,2.181818182,0.6667,0.125,0.125,KaiSa - ADC
KaiSa,Wixxi,ADC,2,0.5,15,3,0.6836,705.11,8.16,81.5,0.84,2,-179,24,11,2.181818182,0.5,0.083333333,0.0833,KaiSa - ADC
KaiSa,Swiftah,ADC,2,0.5,12.5,3.63,0.5966,594.29,7.25,68,0.75,0,-238.5,24,11,2.181818182,0.5,0.083333333,0.0833,KaiSa - ADC
KaiSa,EvanRL,ADC,4,0.5,14.25,3.73,0.5337,463.91,8.43,80,1.11,2,831,24,11,2.181818182,0.5,0.166666667,0.1667,KaiSa - ADC
KaiSa,Str1fe,ADC,1,0,12,0.5,0.3,449.53,8.28,73,0.9,0,-1201,24,11,2.181818182,0,0.041666667,0.0417,KaiSa - ADC
KaiSa,Andybendy,ADC,2,0,12,0.82,0.5625,364.37,7.58,78,0.62,0,-732,24,11,2.181818182,0,0.083333333,0.0833,KaiSa - ADC
Kalista,Yeon,ADC,5,1,14.4,4.24,0.5384,518.49,8.03,73.6,1.48,6,324.4,82,18,4.555555556,1,0.06097561,0.061,Kalista - ADC
Kalista,Wixxi,ADC,1,1,15,15,0.75,546.65,8.98,86,0.52,0,174,82,18,4.555555556,1,0.012195122,0.0122,Kalista - ADC
Kalista,Lobozz,ADC,2,1,14,9.25,0.63,586.65,8.12,76.5,0.68,1,2482,82,18,4.555555556,1,0.024390244,0.0244,Kalista - ADC
Kalista,Asta,ADC,5,1,14,11.43,0.8136,642.64,9.85,86.6,1.59,4.4,1916.4,82,18,4.555555556,1,0.06097561,0.061,Kalista - ADC
Kalista,Acilion,ADC,1,1,15,14,0.875,381.48,9.29,97,1.66,0,620,82,18,4.555555556,1,0.012195122,0.0122,Kalista - ADC
Kalista,Meech,ADC,11,0.7273,14.91,5.22,0.6722,698.8,9.06,78.36,0.77,5.18,506.82,82,18,4.555555556,0.7273,0.134146341,0.1341,Kalista - ADC
