Champion,player,position,games,Win_perc,Champion_Level,KDA,KPAR,DPM,CSPM,CS_at_10,Vision_Score_PM,Enemy_JG_CS,Lane_dif_10,games_total,unique_players,avg_game,wr_round,pick_prop,pick_prop_round,champ_role
Sona,Libero Jy,Sup,5,0.6,11.6,4.43,0.6711,274.11,0.85,6.2,2.3,0,-51.2,34,5,6.8,0.6,0.147058824,0.1471,Sona - Sup
Sona,UgandanRoyalty,Sup,1,0,9,1.4,0.7778,206.48,0.57,5,2.02,0,1199,34,5,6.8,0,0.029411765,0.0294,Sona - Sup
Sona,Saint Daniel,Sup,1,0,12,1.33,0.6316,225.99,0.61,2,2.03,0,33,34,5,6.8,0,0.029411765,0.0294,Sona - Sup
Soraka,Shady,Sup,1,1,15,3.75,0.6818,187.86,0.84,13,2.49,0,473,21,6,3.5,1,0.047619048,0.0476,Soraka - Sup
Soraka,Dean,Sup,7,0.5714,11,3.38,0.6594,157.9,1.15,11.29,1.72,0,425.29,21,6,3.5,0.5714,0.333333333,0.3333,Soraka - Sup
Soraka,Julien,Sup,8,0.375,12.38,2.59,0.6232,188.53,0.78,8.63,2.18,0.13,346.13,21,6,3.5,0.375,0.380952381,0.381,Soraka - Sup
Soraka,UgandanRoyalty,Sup,3,0.3333,13,4,0.9615,157.21,0.86,6.33,1.67,0,123.33,21,6,3.5,0.3333,0.142857143,0.1429,Soraka - Sup
Soraka,Wispe,Sup,1,0,9,2,0.8,166.86,1.47,14,1.94,0,-460,21,6,3.5,0,0.047619048,0.0476,Soraka - Sup
Soraka,Mist,Sup,1,0,13,1.8,0.6923,238.34,1.49,15,2.31,1,823,21,6,3.5,0,0.047619048,0.0476,Soraka - Sup
Tahm Kench,UgandanRoyalty,Sup,1,1,15,3,0.6316,132.74,0.66,11,1.65,0,-558,8,8,1,1,0.125,0.125,Tahm Kench - Sup
Tahm Kench,Joeyy,Sup,1,1,9,5.5,0.7333,279.3,1.29,13,0.99,0,756,8,8,1,1,0.125,0.125,Tahm Kench - Sup
Tahm Kench,Daption,Sup,1,1,11,13,0.5417,285.97,1.11,13,2.1,0,-366,8,8,1,1,0.125,0.125,Tahm Kench - Sup
Tahm Kench,Auto,Sup,1,1,13,2.6,0.4643,238.72,1.62,15,2.59,0,781,8,8,1,1,0.125,0.125,Tahm Kench - Sup
Tahm Kench,Shady,Sup,1,0,13,1.5,0.5294,308.15,1.1,16,2.54,0,761,8,8,1,0,0.125,0.125,Tahm Kench - Sup
Tahm Kench,Saint Daniel,Sup,1,0,11,0.71,0.3571,117.37,3.27,56,0.61,0,379,8,8,1,0,0.125,0.125,Tahm Kench - Sup
Tahm Kench,JohnathanForLong,Sup,1,0,12,0.43,0.3333,150.79,1.05,11,2.16,0,-153,8,8,1,0,0.125,0.125,Tahm Kench - Sup
Tahm Kench,Gabex,Sup,1,0,13,6,0.8571,161.38,5.75,64,0.72,0,728,8,8,1,0,0.125,0.125,Tahm Kench - Sup
Taric,SpecialKay,Sup,1,1,13,3.25,0.7222,91.4,0.99,11,2.19,0,-1241,17,10,1.7,1,0.058823529,0.0588,Taric - Sup
Taric,Rovex,Sup,1,1,14,8.33,0.8333,158.87,0.94,11,1.94,0,218,17,10,1.7,1,0.058823529,0.0588,Taric - Sup
Taric,Joeyy,Sup,1,1,12,4.33,0.65,93.86,1.24,11,1.94,0,-727,17,10,1.7,1,0.058823529,0.0588,Taric - Sup
Taric,Shady,Sup,3,0.6667,13.33,3.14,0.7276,149.96,1.05,14,2.13,0,-778.67,17,10,1.7,0.6667,0.176470588,0.1765,Taric - Sup
Taric,Orca,Sup,2,0.5,11.5,6.33,0.7851,193.18,1.11,12,1.52,0,-160,17,10,1.7,0.5,0.117647059,0.1176,Taric - Sup
Taric,Wispe,Sup,3,0,11,2.67,0.8056,113.66,1.25,13.67,2.04,0,-194.67,17,10,1.7,0,0.176470588,0.1765,Taric - Sup
Taric,Winter,Sup,1,0,10,0.67,0.5,138.49,0.99,12,1.91,0,98,17,10,1.7,0,0.058823529,0.0588,Taric - Sup
Taric,Saint Daniel,Sup,1,0,10,5,0.7143,108.61,1.3,14,2.07,0,620,17,10,1.7,0,0.058823529,0.0588,Taric - Sup
Taric,Dean,Sup,2,0,10,1.83,0.6875,80.58,1.25,13,1.24,0,-301.5,17,10,1.7,0,0.117647059,0.1176,Taric - Sup
Taric,Cao,Sup,2,0,14.5,1.87,0.6923,233.06,0.87,11.5,2.04,0,-212,17,10,1.7,0,0.117647059,0.1176,Taric - Sup
Thresh,Srkenji,Sup,1,1,13,7,0.7241,234.15,1.17,12,1.81,0,-84,156,26,6,1,0.006410256,0.0064,Thresh - Sup
Thresh,Dean,Sup,2,1,12,6.83,0.7028,180.66,1.51,16,2.18,1,2161.5,156,26,6,1,0.012820513,0.0128,Thresh - Sup
Thresh,Julien,Sup,11,0.8182,12.64,3.41,0.5735,188.6,1.14,13.18,2.35,0.09,55,156,26,6,0.8182,0.070512821,0.0705,Thresh - Sup
Thresh,Auto,Sup,9,0.7778,12.89,4.8,0.7227,191.88,1.02,12.56,2.31,0,493,156,26,6,0.7778,0.057692308,0.0577,Thresh - Sup
Thresh,Cao,Sup,11,0.7273,11.82,3.33,0.6258,155.16,0.91,11.18,2.25,0,-221.55,156,26,6,0.7273,0.070512821,0.0705,Thresh - Sup
Thresh,UgandanRoyalty,Sup,23,0.6957,11.87,3.69,0.7038,201.51,1.09,12.74,2.01,0,-199.83,156,26,6,0.6957,0.147435897,0.1474,Thresh - Sup
Thresh,Pockus,Sup,9,0.5556,12.11,5.5,0.7269,155.28,1.16,13.11,2.12,0,34.78,156,26,6,0.5556,0.057692308,0.0577,Thresh - Sup
Thresh,Orca,Sup,2,0.5,11.5,2.75,0.6838,192.27,1.19,12.5,2.02,1,194,156,26,6,0.5,0.012820513,0.0128,Thresh - Sup
Thresh,Mist,Sup,10,0.5,12.4,3.09,0.7097,159.7,1.17,11.5,2.47,0,24.3,156,26,6,0.5,0.064102564,0.0641,Thresh - Sup
Thresh,Libero Jy,Sup,8,0.5,11.63,3.86,0.6644,144.56,1.17,13.13,2.46,0,279.75,156,26,6,0.5,0.051282051,0.0513,Thresh - Sup
Thresh,Joeyy,Sup,2,0.5,13,5.8,0.8606,166.62,1.2,15,2.51,0,1076,156,26,6,0.5,0.012820513,0.0128,Thresh - Sup
Thresh,Daption,Sup,2,0.5,12.5,4.86,0.8263,225.36,1.23,15,2.44,0,337.5,156,26,6,0.5,0.012820513,0.0128,Thresh - Sup
Thresh,Clyde,Sup,4,0.5,12.5,2.78,0.6058,133.78,1.05,12.5,2.36,0.25,216.75,156,26,6,0.5,0.025641026,0.0256,Thresh - Sup
Thresh,Shady,Sup,15,0.4667,12.07,4.94,0.6786,146.28,0.98,12.67,2.31,0,161.33,156,26,6,0.4667,0.096153846,0.0962,Thresh - Sup
Thresh,Winter,Sup,9,0.3333,12.44,2.4,0.6176,161.66,1.04,13.11,2.37,0,-262.78,156,26,6,0.3333,0.057692308,0.0577,Thresh - Sup
Thresh,Saint Daniel,Sup,12,0.25,12.42,2.67,0.697,150.28,1.15,11.83,2.29,0,-659.58,156,26,6,0.25,0.076923077,0.0769,Thresh - Sup
Thresh,Rovex,Sup,4,0.25,10.75,1.41,0.5964,171.41,1.13,11,1.72,0,-341.25,156,26,6,0.25,0.025641026,0.0256,Thresh - Sup
Thresh,Chookies,Sup,4,0.25,11.25,1.83,0.7246,192.42,0.98,9.25,1.97,0,-1072.75,156,26,6,0.25,0.025641026,0.0256,Thresh - Sup
Thresh,Lutano,Sup,6,0.1667,13.17,4,0.7314,148.35,1.01,11,2.18,0,-375.17,156,26,6,0.1667,0.038461538,0.0385,Thresh - Sup
Thresh,Wispe,Sup,5,0,12.4,1.85,0.5646,118.25,0.92,11.8,2.13,0,122.2,156,26,6,0,0.032051282,0.0321,Thresh - Sup
Thresh,SpecialKay,Sup,1,0,12,0.8,0.4444,104.85,1.21,11,2.5,0,-683,156,26,6,0,0.006410256,0.0064,Thresh - Sup
Thresh,LilSwidB,Sup,2,0,10.5,0.92,0.6071,137,1.04,12,1.45,0,-465.5,156,26,6,0,0.012820513,0.0128,Thresh - Sup
Thresh,ks2,Sup,1,0,10,0.86,0.8571,164.88,1.41,15,1.45,0,-142,156,26,6,0,0.006410256,0.0064,Thresh - Sup
Thresh,Fizzi,Sup,1,0,11,1.67,0.625,80,1.01,11,2.55,0,-633,156,26,6,0,0.006410256,0.0064,Thresh - Sup
Thresh,Dog,Sup,1,0,12,0.89,0.6154,126.9,0.98,12,1.88,0,-781,156,26,6,0,0.006410256,0.0064,Thresh - Sup
Thresh,Abou222,Sup,1,0,14,1.64,0.4865,169.79,0.73,11,1.8,0,-549,156,26,6,0,0.006410256,0.0064,Thresh - Sup
Wukong,UgandanRoyalty,Sup,1,1,15,7,0.5385,417.46,7.17,65,0.49,0,1231,4,4,1,1,0.25,0.25,Wukong - Sup
Wukong,Saint Daniel,Sup,1,0,14,1.8,0.5294,271.99,5.54,74,0.92,1,1742,4,4,1,0,0.25,0.25,Wukong - Sup
Wukong,JohnathanForLong,Sup,1,0,12,0.75,0.6667,387.14,5.53,58,0.59,0,998,4,4,1,0,0.25,0.25,Wukong - Sup
Wukong,Joeyy,Sup,1,0,12,1.5,0.75,439.24,5.6,68,0.49,0,1589,4,4,1,0,0.25,0.25,Wukong - Sup
Yasuo,Rovex,Sup,3,0.6667,11.67,3.4,0.4872,209.15,7.91,72.33,0.67,3,1387.67,3,1,3,0.6667,1,1,Yasuo - Sup
Yuumi,Winter,Sup,1,1,13,6.33,0.9048,219.78,0.26,0,1.53,0,-888,74,24,3.083333333,1,0.013513514,0.0135,Yuumi - Sup
Yuumi,Shady,Sup,2,1,13,14.5,0.7696,400.53,0.53,7,1.29,0,481,74,24,3.083333333,1,0.027027027,0.027,Yuumi - Sup
Yuumi,PapaChau,Sup,1,1,12,13,0.9286,300.8,0.77,10,1.78,0,-335,74,24,3.083333333,1,0.013513514,0.0135,Yuumi - Sup
Yuumi,Abou222,Sup,1,1,16,5.2,0.7429,330.42,0.5,3,2.65,0,-552,74,24,3.083333333,1,0.013513514,0.0135,Yuumi - Sup
Yuumi,Libero Jy,Sup,3,0.6667,14,4.08,0.8008,309.43,0.22,1.67,2.07,0,12.33,74,24,3.083333333,0.6667,0.040540541,0.0405,Yuumi - Sup
Yuumi,Wispe,Sup,5,0.6,11.8,6.89,0.617,274.84,0.12,1.2,1.33,0,8.6,74,24,3.083333333,0.6,0.067567568,0.0676,Yuumi - Sup
Yuumi,Julien,Sup,5,0.6,11.8,3.8,0.7137,233.91,0.83,10.2,1.59,0,-537.2,74,24,3.083333333,0.6,0.067567568,0.0676,Yuumi - Sup
Yuumi,Joeyy,Sup,5,0.6,13.2,6.45,0.745,313.95,0.16,1,1.63,0,-74.8,74,24,3.083333333,0.6,0.067567568,0.0676,Yuumi - Sup
Yuumi,UgandanRoyalty,Sup,2,0.5,12,11.67,0.7961,233.93,0.26,1,1.12,0,927.5,74,24,3.083333333,0.5,0.027027027,0.027,Yuumi - Sup
Yuumi,Lutano,Sup,2,0.5,12,3.5,0.7011,224.74,0.21,0.5,1.54,0,-949,74,24,3.083333333,0.5,0.027027027,0.027,Yuumi - Sup
Yuumi,Auto,Sup,2,0.5,14,2.5,0.6981,273.51,0.41,7,1.76,0,-1005.5,74,24,3.083333333,0.5,0.027027027,0.027,Yuumi - Sup
Yuumi,Cao,Sup,7,0.4286,12.57,8.13,0.7919,310.22,0.16,0.57,2.07,0,70.14,74,24,3.083333333,0.4286,0.094594595,0.0946,Yuumi - Sup
Yuumi,Orca,Sup,5,0.4,10.8,5.56,0.6427,260.01,0.26,1,1.47,0,-223.4,74,24,3.083333333,0.4,0.067567568,0.0676,Yuumi - Sup
Yuumi,Saint Daniel,Sup,3,0.3333,12.67,7.4,0.6051,241.94,0.92,10.67,1.79,0,-398.33,74,24,3.083333333,0.3333,0.040540541,0.0405,Yuumi - Sup
Yuumi,Rovex,Sup,6,0.3333,12.33,3.33,0.6772,404.17,2.09,23.33,1.22,0,270.83,74,24,3.083333333,0.3333,0.081081081,0.0811,Yuumi - Sup
Yuumi,Mist,Sup,3,0.3333,12.33,4.11,0.558793755,323.56,0.61,8.67,1.47,0,-780.67,74,24,3.083333333,0.3333,0.040540541,0.0405,Yuumi - Sup
Yuumi,Daption,Sup,6,0.3333,12.83,4,0.7444,337.46,0.22,0.83,1.74,0,-166.5,74,24,3.083333333,0.3333,0.081081081,0.0811,Yuumi - Sup
Yuumi,Pockus,Sup,7,0.2857,11,4.18,0.6453,299.17,0.61,7.14,1.65,0,-40,74,24,3.083333333,0.2857,0.094594595,0.0946,Yuumi - Sup
Yuumi,Tempos,Sup,1,0,10,1.75,0.7,261.78,0.16,1,1.55,0,161,74,24,3.083333333,0,0.013513514,0.0135,Yuumi - Sup
Yuumi,SpecialKay,Sup,1,0,10,2.2,0.8462,348.45,0.35,0,1.85,0,-876,74,24,3.083333333,0,0.013513514,0.0135,Yuumi - Sup
Yuumi,Gweiss,Sup,1,0,15,1.25,0.8333,405.96,0.35,1,1.69,0,734,74,24,3.083333333,0,0.013513514,0.0135,Yuumi - Sup
Yuumi,Dean,Sup,1,0,10,1.67,0.625,239.96,0.04,0,0.94,0,-462,74,24,3.083333333,0,0.013513514,0.0135,Yuumi - Sup
Yuumi,Clyde,Sup,1,0,12,2.67,0.7273,420.73,0.17,2,1.29,0,654,74,24,3.083333333,0,0.013513514,0.0135,Yuumi - Sup
Yuumi,Chookies,Sup,3,0,11,2.44,0.8194,227.9,0.16,0.33,1.25,0,3,74,24,3.083333333,0,0.040540541,0.0405,Yuumi - Sup
Zilean,Julien,Sup,1,1,13,16,0.7273,175.99,1.17,12,1.81,0,393,1,1,1,1,1,1,Zilean - Sup
Zoe,Julien,Sup,1,0,16,4.5,0.6429,601.35,6.62,86,0.8,0,2299,1,1,1,0,1,1,Zoe - Sup
Zyra,Libero Jy,Sup,1,1,14,3.25,0.5909,412.39,0.92,4,3.11,0,510,3,3,1,1,0.333333333,0.3333,Zyra - Sup
Zyra,Clyde,Sup,1,1,13,11,0.4583,556.12,1.81,16,2.39,4,919,3,3,1,1,0.333333333,0.3333,Zyra - Sup
Zyra,Wispe,Sup,1,0,10,0.67,0.4444,311.58,0.42,0,1.3,0,127,3,3,1,0,0.333333333,0.3333,Zyra - Sup
